customerid,count
5206-HPJKM,1
6993-YCOBK,1
4063-EIKNQ,1
6814-ZPWFQ,1
3785-KTYSH,1
3199-XGZCY,1
8710-YGLWG,1
2368-GAKKQ,1
4558-CGYCZ,1
2916-BQZLN,1
1335-NTIUC,1
3678-MNGZX,1
9821-BESNZ,1
6738-ISCBM,1
8295-KMENE,1
5443-SCMKX,1
0426-TIRNE,1
7730-IUTDZ,1
9799-CAYJJ,1
0247-SLUJI,1
9430-NKQLY,1
5294-DMSFH,1
4510-HIMLV,1
2746-DIJLO,1
0428-AXXLJ,1
4450-DLLMH,1
1877-HKBQX,1
1698-XFZCI,1
8174-TBVCF,1
2430-USGXP,1
9391-LMANN,1
7872-BAAZR,1
8749-JMNKX,1
9919-KNPOO,1
0369-ZGOVK,1
2831-EBWRN,1
4112-LUEIZ,1
2947-DOMLJ,1
1837-YQUCE,1
6719-FGEDO,1
8663-UPDGF,1
1063-DHQJF,1
4176-FXYBO,1
3272-VUHPV,1
0603-OLQDC,1
1625-JAIIY,1
4837-PZTIC,1
5955-ERIHD,1
0917-EZOLA,1
3508-VLHCZ,1
4086-ATNFV,1
0410-IPFTY,1
9576-SYUHJ,1
3834-XUIFC,1
8400-WZICQ,1
2669-OIDSD,1
6609-MXJHJ,1
0311-UNPFF,1
8566-YPRGL,1
0436-TWFFZ,1
7274-RTAPZ,1
6773-LQTVT,1
0326-VDYXE,1
8950-MTZNV,1
5397-TUPSH,1
0100-DUVFC,1
5473-KHBPS,1
5949-EBSQK,1
9762-YAQAA,1
2000-MPKCA,1
7047-FWEYA,1
3739-YBWAB,1
5996-NRVXR,1
0468-YRPXN,1
7786-WBJYI,1
2636-ALXXZ,1
1599-EAHXY,1
7993-NQLJE,1
6429-SHBCB,1
1345-ZUKID,1
2253-KPMNB,1
5150-ITWWB,1
7410-KTVFV,1
3030-YZADT,1
9467-ROOLM,1
4962-CHQPW,1
0581-BXBUB,1
9099-FTUHS,1
9909-DFRJA,1
6029-CSMJE,1
4567-AKPIA,1
3629-WEAAM,1
2452-SNHFZ,1
8903-WMRNW,1
4236-XPXAV,1
2919-HBCJO,1
7968-QUXNS,1
5924-IFQTT,1
4892-VLANZ,1
5649-ANRML,1
7901-HXJVA,1
1142-WACZW,1
9281-OFDMF,1
2603-HVKCG,1
1834-WULEG,1
9097-ZUBYC,1
5384-ZTTWP,1
0587-DMGBH,1
7682-AZNDK,1
3457-PQBYH,1
9907-SWKKF,1
5197-LQXXH,1
7890-VYYWG,1
6568-POCUI,1
1265-ZFOSD,1
6734-CKRSM,1
3721-WKIIL,1
2834-SPCJV,1
1814-WFGVS,1
5044-XDPYX,1
7395-IGJOS,1
6968-MHOMU,1
9766-HGEDE,1
8393-DLHGA,1
8908-SLFCJ,1
7272-QDCKA,1
4578-PHJYZ,1
4893-GYUJU,1
5148-ORICT,1
5077-DXTCG,1
3884-HCSWG,1
7636-OWBPG,1
3911-RSNHI,1
5038-ETMLM,1
2817-LVCPP,1
4429-WYGFR,1
6860-YRJZP,1
9174-FKWZE,1
0516-WJVXC,1
1867-TJHTS,1
7271-AJDTL,1
5505-OVWQW,1
4248-HCETZ,1
2410-CIYFZ,1
0315-LVCRK,1
4803-AXVYP,1
1898-JSNDC,1
9931-DCEZH,1
6032-IGALN,1
8189-DUKMV,1
2386-LAHRK,1
5680-LQOGP,1
5751-USDBL,1
6979-ZNSFF,1
3853-LYGAM,1
5052-PNLOS,1
8631-XVRZL,1
5056-FIMPT,1
4521-WFJAI,1
6569-KTMDU,1
8809-RIHDD,1
7168-HDQHG,1
3181-VTHOE,1
2468-SJFLM,1
8336-TAVKX,1
0496-AHOOK,1
7080-TNUWP,1
2739-CCZMB,1
1432-FPAXX,1
9754-CLVZW,1
5222-JCXZT,1
3889-VWBID,1
6692-YQHXC,1
8395-ETZKQ,1
8679-JOEVF,1
3148-AOIQT,1
5307-DZCVC,1
2122-SZZZD,1
9844-FELAJ,1
9391-DXGGG,1
4822-NGOCH,1
0867-LDTTC,1
0396-YCHWO,1
8809-XKHMD,1
3745-HRPHI,1
1231-YNDEK,1
1403-LKLIK,1
2378-YIZKA,1
6772-KSATR,1
3902-FOIGH,1
4132-KALRO,1
2662-NNTDK,1
6778-EICRF,1
8902-ZEOVF,1
0464-WJTKO,1
9722-UJOJR,1
6818-DJXAA,1
0689-DSXGL,1
5498-TXHLF,1
4183-WCSEP,1
8853-TZDGH,1
9620-ENEJV,1
7365-BVCJH,1
5482-VXSXJ,1
7711-YIJWC,1
4827-LTQRJ,1
3629-ZNKXA,1
8123-QBNAZ,1
1536-YHDOE,1
9710-ZUSHQ,1
6924-TDGMT,1
4324-BZCKL,1
7112-OPOTK,1
2874-YXVVA,1
1245-HARPS,1
4210-QFJMF,1
4282-MSACW,1
1336-EZFZY,1
9194-GFVOI,1
2229-VWQJH,1
4900-MSOMT,1
1086-LXKFY,1
2041-JIJCI,1
7284-BUYEC,1
9143-CANJF,1
7075-BNDVQ,1
9626-VFRGG,1
1843-TLSGD,1
5828-AVIPD,1
3318-OSATS,1
7197-VOJMM,1
7586-ZATGZ,1
1085-LDWAM,1
0330-BGYZE,1
6322-PJJDJ,1
6504-VBLFL,1
6064-PUPMC,1
4293-ETKAP,1
4323-ELYYB,1
7779-LGOVN,1
8806-EAGWC,1
1407-DIGZV,1
6972-SNKKW,1
3594-IVHJZ,1
7250-EQKIY,1
3481-JHUZH,1
0549-CYCQN,1
4032-RMHCI,1
0585-EGDDA,1
4359-INNWN,1
9055-MOJJJ,1
8149-RSOUN,1
8550-XSXUQ,1
3694-GLTJM,1
3810-DVDQQ,1
0461-CVKMU,1
6772-WFQRD,1
5879-HMFFH,1
5501-TVMGM,1
4717-GHADL,1
0895-DQHEW,1
3696-DFHHB,1
8564-LDKFL,1
3523-QRQLL,1
4393-OBCRR,1
0570-BFQHT,1
6397-JNZZG,1
6869-FGJJC,1
3896-ZVNET,1
8205-VSLRB,1
5960-MVTUK,1
7966-YOTQW,1
3665-JATSN,1
3717-FDJFU,1
3148-BLQJT,1
8849-GYOKR,1
3890-RTCMS,1
7850-THJMU,1
6734-JDTTV,1
5402-HTOTQ,1
4825-XJGDM,1
8173-RXAYP,1
0928-JMXNP,1
2703-AMTUL,1
9938-EKRGF,1
8043-PNYSD,1
5519-NPHVG,1
3567-PQTSO,1
7669-LCRSD,1
0750-EKNGL,1
4931-TRZWN,1
4013-UBXWQ,1
3082-VQXNH,1
6817-WTYHE,1
2195-ZRVAX,1
8250-ZNGGW,1
4391-LNRXK,1
4872-JCVCA,1
4958-GZWIY,1
5248-KWLAR,1
7483-IQWIB,1
0744-BIKKF,1
2189-UXTKY,1
4138-NAXED,1
1216-BGTSP,1
9734-UYXQI,1
6173-ITPWD,1
2038-LLMLM,1
5346-BZCHP,1
1170-SASML,1
8775-ERLNB,1
9961-JBNMK,1
8543-MSDMF,1
2538-OIMXF,1
7519-JTWQH,1
2550-QHZGP,1
6557-BZXLQ,1
7361-YPXFS,1
3546-GHEAE,1
7398-HPYZQ,1
6298-QDFNH,1
9172-JITSM,1
7996-MHXLW,1
7833-PKIHD,1
7061-OVMIM,1
5153-RTHKF,1
6784-XYJAE,1
3806-DXQOM,1
2955-BJZHG,1
8290-YWKHZ,1
1084-UQCHV,1
4897-QSUYC,1
3486-KHMLI,1
5934-TSSAU,1
9919-FZDED,1
5804-HYIEZ,1
7746-QYVCO,1
3177-LASXD,1
7228-PAQPD,1
7901-TBKJX,1
6179-GJPSO,1
3061-BCKYI,1
5986-WWXDV,1
3392-EHMNK,1
8624-GIOUT,1
6356-ELRKD,1
9079-LWTFD,1
4832-VRBMR,1
1852-QSWCD,1
8309-IEYJD,1
8100-HZZLJ,1
6661-EIPZC,1
8000-REIQB,1
0224-HJAPT,1
9139-WQQDY,1
8565-CLBZW,1
1447-PJGGA,1
0017-DINOC,1
3977-QCRSL,1
7020-OZKXZ,1
3858-VOBET,1
7615-ESMYF,1
0266-CLZKZ,1
9993-LHIEB,1
8022-BECSI,1
9720-JJJOR,1
9828-AOQLM,1
3365-SAIGS,1
0607-MVMGC,1
4514-GFCFI,1
9885-MFVSU,1
3424-NMNBO,1
5419-KLXBN,1
7710-JSYOA,1
8901-HJXTF,1
4373-MAVJG,1
7336-RLLRH,1
8086-OVPWV,1
9430-FRQOC,1
7639-OPLNG,1
3074-GQWYX,1
8305-VHZBZ,1
3753-TSEMP,1
5349-AZPEW,1
3090-LETTY,1
6481-OGDOO,1
4452-ROHMO,1
3778-FOAQW,1
0308-GIQJT,1
1488-PBLJN,1
8272-ONJLV,1
4795-KTRTH,1
5989-PGKJB,1
0181-RITDD,1
2546-KZAAT,1
7694-VLBWQ,1
7065-YUNRY,1
1087-GRUYI,1
8861-HGGKB,1
5155-AZQPB,1
4418-LZMSV,1
7328-OWMOM,1
6845-RGTYS,1
1492-QGCLU,1
3933-DQPWX,1
8957-THMOA,1
0348-SDKOL,1
7101-HRBLJ,1
3995-WFCSM,1
8220-OCUFY,1
6418-PIQSP,1
8699-ASUFO,1
9061-TIHDA,1
2931-VUVJN,1
5039-LZRQT,1
5453-YBTWV,1
4021-RQSNY,1
6635-CPNUN,1
5159-YFPKQ,1
8007-YYPWD,1
8894-JVDCV,1
9297-FVVDH,1
1784-EZDKJ,1
2737-YNGYW,1
0524-IAVZO,1
4335-UPJSI,1
7978-DKUQH,1
0248-IPDFW,1
2560-WBWXF,1
5628-FCGYG,1
2014-MKGMH,1
1345-GKDZZ,1
1895-QTKDO,1
2038-OEQZH,1
1178-PZGAB,1
7927-AUXBZ,1
9798-DRYDS,1
8548-AWOFC,1
6131-IUNXN,1
9891-NQDBD,1
2514-GINMM,1
6922-NCEDI,1
7622-FWGEW,1
3988-RQIXO,1
5003-XZWWO,1
4195-PNGZS,1
3689-MOZGR,1
8879-XUAHX,1
5970-GHJAW,1
7619-ODSGN,1
4695-WJZUE,1
6844-DZKRF,1
2530-FMFXO,1
1136-XGEQU,1
7375-WMVMT,1
7311-MQJCH,1
1657-DYMBM,1
2878-RMWXY,1
2626-VEEWG,1
2023-VQFDL,1
1391-UBDAR,1
2251-PYLPB,1
0925-VYDLG,1
4349-GFQHK,1
8984-HPEMB,1
7707-PYBBH,1
7607-QKKTJ,1
8383-SGHJU,1
3373-DIUUN,1
3744-ZBHON,1
3521-HTQTV,1
0842-IWYCP,1
7422-WNBTY,1
4547-FZJWE,1
3106-ULWFW,1
1763-WQFUK,1
7206-PQBBZ,1
2911-WDXMV,1
2153-MREFK,1
6227-FBDXH,1
2190-BCXEC,1
4137-BTIKL,1
8087-LGYHQ,1
0761-AETCS,1
9300-RENDD,1
1057-FOGLZ,1
5555-RNPGT,1
4139-DETXS,1
9779-DPNEJ,1
9805-FILKB,1
5793-YOLJN,1
4079-VTGLK,1
4223-BKEOR,1
6648-INWPS,1
3023-GFLBR,1
8160-HOWOX,1
6288-CHQJB,1
8612-GXIDD,1
1379-FRVEB,1
4010-YLMVT,1
8974-OVACP,1
8051-HJRLT,1
6082-OQFBA,1
5656-MJEFC,1
8945-MUQUF,1
9787-XVQIU,1
1163-ONYEY,1
8035-BUYVG,1
5858-EAFCZ,1
8311-UEUAB,1
7802-EFKNY,1
8819-IMISP,1
4123-FCVCB,1
0673-IGUQO,1
3190-FZATL,1
1960-UYCNN,1
6296-DDOOR,1
7321-KKSDU,1
8958-JPTRR,1
6990-YNRIO,1
9350-ZXYJC,1
8058-DMYRU,1
1349-WXNGG,1
6365-MTGZX,1
8356-WUAOJ,1
8080-DDEMJ,1
8286-AFUYI,1
3132-TVFDZ,1
3402-XRIUO,1
3030-YDNRM,1
1663-MHLHE,1
1839-UMACK,1
2959-EEXWB,1
6908-VVYHM,1
5423-BHIXO,1
0794-YVSGE,1
8496-EJAUI,1
4911-BANWH,1
3536-IQCTX,1
7554-AKDQF,1
6701-DHKWQ,1
4450-MDZFX,1
6959-GQEGV,1
3173-WSSUE,1
1265-HVPZB,1
4115-UMJFQ,1
3961-SXAXY,1
0923-PNFUB,1
7940-UQQUG,1
7064-FRRSW,1
7105-MXJLL,1
9575-IWCAZ,1
0523-VNGTF,1
7054-LGEQW,1
3279-DYZQM,1
4143-HHPMK,1
7517-SAWMO,1
9359-JANWS,1
4510-PYUSH,1
5296-BFCYD,1
6702-OHFWR,1
1612-EOHDH,1
3669-OYSJI,1
2485-ITVKB,1
3537-RYBHH,1
0621-TWIEM,1
7190-XHTWJ,1
1098-KFQEC,1
7369-TRPFD,1
5663-QBGIS,1
1927-QEWMY,1
3566-HJGPK,1
2307-FYNNL,1
7530-HDYDS,1
1568-LJSZU,1
5687-DKDTV,1
8380-PEFPE,1
8623-ULFNQ,1
2519-LBNQL,1
0516-VRYBW,1
5091-HFAZW,1
6181-AXXYF,1
2155-AMQRX,1
5605-XNWEN,1
5207-PLSTK,1
5442-PPTJY,1
2007-QVGAW,1
7198-GLXTC,1
7156-MHUGY,1
7279-BUYWN,1
3144-KMTWZ,1
3055-VTCGS,1
3669-WHAFY,1
8763-KIAFH,1
0409-WTMPL,1
3902-MIVLE,1
6519-CFDBX,1
7789-HKSBS,1
7416-CKTEP,1
2586-CWXVV,1
3096-IZETN,1
0817-HSUSE,1
2085-BOJKI,1
2070-XYMFH,1
5149-QYTTU,1
9606-PBKBQ,1
4816-LXZYW,1
6910-HADCM,1
8966-KZXXA,1
7860-KSUGX,1
6016-LVTJQ,1
2773-MADBQ,1
7492-TAFJD,1
2178-PMGCJ,1
6650-VJONK,1
9172-ANCRX,1
3506-OVLKD,1
0839-QNXME,1
2474-LCNUE,1
5922-ABDVO,1
5377-NDTOU,1
4193-IBKSW,1
8401-EMUWF,1
2348-KCJLT,1
7010-BRBUU,1
3062-ICYZQ,1
2208-MPXIO,1
4890-VMUAV,1
8735-IJJEG,1
9614-RMGHA,1
8466-PZBLH,1
8183-ONMXC,1
5504-WSIUR,1
7449-HVPIV,1
8229-BUJHX,1
0420-BWTPW,1
7442-YGZFK,1
3764-MNMOI,1
9261-WDCAF,1
8267-KFGYD,1
6651-AZVTJ,1
7243-LCGGZ,1
0854-UYHZD,1
2239-CGBUZ,1
7297-DVYGA,1
4587-NUKOX,1
1964-SVLEA,1
3247-MHJKM,1
7409-JURKQ,1
2792-VPPET,1
2018-QKYGT,1
2484-DGXPZ,1
0564-MUUQK,1
5054-IEXZT,1
5834-ASPWA,1
0701-RFGFI,1
0602-DDUML,1
5692-ICXLW,1
9497-QCMMS,1
4703-MQYKT,1
1024-VRZHF,1
9675-ICXCT,1
7892-QVYKW,1
4425-OWHWB,1
5445-UTODQ,1
5110-CHOPY,1
5447-WZAFP,1
0565-IYCGT,1
3723-BFBGR,1
3948-XHGNA,1
2430-RRYUW,1
7967-HYCDE,1
3511-APPBJ,1
4445-KWOKW,1
5846-QFDFI,1
5882-CMAZQ,1
3737-XBQDD,1
5619-PTMIK,1
0019-EFAEP,1
4566-GOLUK,1
2123-VSCOT,1
9938-PRCVK,1
7217-JYHOQ,1
7459-IMVYU,1
3638-VBZTA,1
9281-PKKZE,1
3466-WAESX,1
1636-NTNCO,1
4193-ORFCL,1
6770-XUAGN,1
8069-YQQAJ,1
9894-QMIMJ,1
4547-LYTDD,1
6695-FRVEC,1
2039-JONDJ,1
1845-CSBRZ,1
8840-DQLGN,1
5832-EXGTT,1
4524-QCSSM,1
6474-FVJLC,1
3494-JCHRQ,1
0463-WZZKO,1
7873-CVMAW,1
3946-JEWRQ,1
9637-CDTKZ,1
5129-HHMZC,1
0973-KYVNF,1
7776-QWNFX,1
6689-TCZHQ,1
8563-OYMQY,1
0754-EEBDC,1
7696-CFTAT,1
8201-AAXCB,1
6732-VAILE,1
4623-ZKHLY,1
3946-MHCZW,1
2801-NISEI,1
3219-JQRSL,1
4720-VSTSI,1
3221-CJMSG,1
5356-CSVSQ,1
7188-CBBBA,1
0129-QMPDR,1
5668-MEISB,1
6637-KYRCV,1
3750-YHRYO,1
8232-UTFOZ,1
2272-UOINI,1
2361-FJWNO,1
1022-RKXDR,1
3143-ILDAL,1
3318-NMQXL,1
1951-IEYXM,1
5777-ZPQNC,1
8532-UEFWH,1
7951-VRDVK,1
2433-KMEAS,1
7641-TQFHN,1
6585-WCEWR,1
0679-TDGAK,1
6061-GWWAV,1
1134-YWTYF,1
5702-SKUOB,1
2333-KWEWW,1
6188-UXBBR,1
1596-BBVTG,1
8622-ZLFKO,1
9206-GVPEQ,1
1552-TKMXS,1
1032-MAELW,1
9135-MGVPY,1
4701-MLJPN,1
6620-HVDUJ,1
1174-FGIFN,1
9921-ZVRHG,1
6476-EPYZR,1
7641-EUYET,1
9588-OZDMQ,1
6614-YWYSC,1
0397-GZBBC,1
1088-AUUZZ,1
7878-JGDKK,1
9067-YGSCA,1
9067-SQTNS,1
8433-WXGNA,1
1776-SPBWV,1
4277-PVRAN,1
8931-GJJIQ,1
5766-ZJYBB,1
3133-PZNSR,1
0784-ZQJZX,1
9081-WWXKP,1
0661-KBKPA,1
5373-SFODM,1
5788-YPOEG,1
4927-WWOOZ,1
0447-RXSGD,1
5186-SAMNZ,1
8245-UMPYT,1
8869-LIHMK,1
8922-LIEGH,1
9565-AXSMR,1
5829-NVSQN,1
7016-NVRIC,1
3707-GNWHM,1
1926-QUZNN,1
9405-GPBBG,1
9668-PUGNU,1
8735-SDUFN,1
1212-GLHMD,1
0320-DWVTU,1
0722-SVSFK,1
9481-SFCQY,1
9492-TOKRI,1
0187-WZNAB,1
1254-IZEYF,1
9802-CAQUT,1
2205-YMZZJ,1
9050-IKDZA,1
2171-UDMFD,1
8884-MRNSU,1
7089-IVVAZ,1
0567-GGCAC,1
6360-SVNWV,1
1465-WCZVT,1
5630-IXDXV,1
8314-DPQHL,1
0023-UYUPN,1
8263-JQAIK,1
1821-BUCWY,1
8406-LNMHF,1
2519-FAKOD,1
7854-FOKSF,1
1049-FYSYG,1
0142-GVYSN,1
5236-PERKL,1
1133-KXCGE,1
1475-VWVDO,1
9221-OTIVJ,1
1357-MVDOZ,1
7602-MVRMB,1
6164-HXUGH,1
3200-MNQTF,1
1323-OOEPC,1
2143-LJULT,1
4716-MRVEN,1
2636-OHFMN,1
6559-RAKOZ,1
7717-BICXI,1
1740-CSDJP,1
2609-IAICY,1
7994-UYIVZ,1
2585-KTFRE,1
7706-YLMQA,1
2230-XTUWL,1
7140-ADSMJ,1
7516-GMHUV,1
5198-EFNBM,1
5968-HYJRZ,1
8481-YYXWG,1
5406-KGRMX,1
1197-BVMVG,1
5908-QMGOE,1
3325-FUYCG,1
0022-TCJCI,1
3612-YVGSJ,1
3893-JRNFS,1
2262-SLNVK,1
5976-JCJRH,1
5202-IVJNU,1
4446-BZKHU,1
4323-SADQS,1
5539-TMZLF,1
1550-EENBN,1
1790-NESIO,1
6481-ESCNL,1
0164-APGRB,1
1135-HIORI,1
7730-CLDSV,1
6384-VMJHP,1
1051-EQPZR,1
8325-QRPZR,1
5945-AZYHT,1
5837-LXSDN,1
1265-BCFEO,1
3096-YXENJ,1
0962-CQPWQ,1
3750-RNQKR,1
8384-FZBJK,1
4526-ZJJTM,1
7576-OYWBN,1
5780-INQIK,1
8198-RKSZG,1
0137-OCGAB,1
3351-NQLDI,1
9297-EONCV,1
6769-DCQLI,1
7665-NKLAV,1
0907-HQNTS,1
9953-ZMKSM,1
6877-TJMBR,1
4837-QUSFT,1
9018-PCIOK,1
6861-XWTWQ,1
0014-BMAQU,1
5028-GZLDO,1
2792-LSHWX,1
4213-HKBJO,1
4611-ANLQC,1
0880-FVFWF,1
0820-FNRNX,1
3130-ICDUP,1
5315-CKEQK,1
8766-PAFNE,1
7799-DSEWS,1
3336-JORSO,1
1069-QJOEE,1
4588-YBNIB,1
7593-JNWRU,1
5849-ASHZJ,1
9624-EGDEQ,1
9825-YCXWZ,1
0654-PQKDW,1
8868-GAGIO,1
1849-RJYIG,1
5843-TTHGI,1
9137-NOQKA,1
3547-LQRIK,1
2882-DDZPG,1
8129-GMVGI,1
0188-GWFLE,1
9796-BPKIW,1
7963-SHNDT,1
7175-NTIXE,1
7285-KLOTR,1
3969-JQABI,1
0952-KMEEH,1
4826-DXMUP,1
0739-UUAJR,1
7055-JCGNI,1
2050-ONYDQ,1
7758-UJWYS,1
8670-ERCJH,1
0203-HHYIJ,1
2000-DHJUY,1
8565-HBFNN,1
5397-NSKQG,1
4061-UKJWL,1
5380-XPJNZ,1
8263-QMNTJ,1
8178-EYZUO,1
6463-MVYRY,1
7145-FEJWU,1
0380-ZCSBI,1
7748-UMTRK,1
4361-FEBGN,1
0354-WYROK,1
4910-GMJOT,1
1074-AMIOH,1
5186-PEIZU,1
3269-ATYWD,1
4074-SJFFA,1
9153-BTBVV,1
8216-AZUUZ,1
9600-UDOPK,1
8237-ULIXL,1
2266-FUBDZ,1
0407-BDJKB,1
3227-WLKLI,1
7996-BPXHY,1
3230-WYKIR,1
5130-IEKQT,1
0277-ORXQS,1
3230-JCNZS,1
9603-OAIHC,1
3694-DELSO,1
5931-FLJJF,1
4140-MUHUG,1
9578-VRMNM,1
2754-SDJRD,1
5334-AFQJB,1
0015-UOCOJ,1
3571-RFHAR,1
9168-INPSZ,1
7180-PISOG,1
0320-JDNQG,1
0219-QAERP,1
8064-RAVOH,1
0093-EXYQL,1
0151-ONTOV,1
4957-TIALW,1
7205-BAIAD,1
9239-GZHZE,1
5732-IKGQH,1
1583-IHQZE,1
7176-WRTNX,1
2506-CLAKW,1
4529-CKBCL,1
3126-WQMGH,1
6204-IEUXJ,1
9030-QGZNL,1
9150-HEPMB,1
1587-FKLZB,1
6140-QNRQQ,1
8963-JLGJT,1
4307-KTUMW,1
3324-OIRTO,1
0002-ORFBO,1
7245-NIIWQ,1
4947-DSMXK,1
8402-EIVQS,1
7377-DMMRI,1
7579-KKLOE,1
4813-HQMGZ,1
4800-CZMPC,1
6177-PEVRA,1
6670-MFRPK,1
3870-MQAMG,1
4706-DGAHW,1
2672-DZUOY,1
2027-FECZV,1
9339-FIIJL,1
7401-JIXNM,1
7488-MXJIV,1
7470-MCQTK,1
4056-QHXHZ,1
2135-DQWAQ,1
5440-FLBQG,1
1465-LNTLJ,1
2054-PJOCK,1
9537-VHDTA,1
4967-WPNCF,1
4312-GVYNH,1
3298-QEICA,1
1153-GNOLC,1
2528-HFYZX,1
8182-BJDSI,1
8378-LKJAF,1
8619-IJNDK,1
2234-EOFPT,1
1302-UHBDD,1
5494-WOZRZ,1
0839-JTCUD,1
8495-LJDFO,1
8337-MSSXB,1
7322-OCWHC,1
5197-YPYBZ,1
8076-FEZKJ,1
5802-ADBRC,1
7036-TYDEC,1
4365-MSDYN,1
7216-EWTRS,1
4285-GYRQC,1
3207-OYBWH,1
0380-NEAVX,1
2659-VXMWZ,1
4815-YOSUK,1
0788-DXBFY,1
3597-YASZG,1
3496-LFSZU,1
5242-UOWHD,1
0336-PIKEI,1
1813-JLKWR,1
1399-UBQIU,1
0829-DDVLK,1
5527-ACHSO,1
9554-DFKIC,1
0362-RAOQO,1
7181-BQYBV,1
6050-FFXES,1
0866-QLSIR,1
1013-QCWAM,1
3378-AJRAO,1
2908-WGAXL,1
3398-GCPMU,1
8069-RHUXK,1
1393-IMKZG,1
2212-LYASK,1
3420-ZDBMA,1
9917-KWRBE,1
4500-HKANN,1
8097-VBQTZ,1
6479-SZPLM,1
2482-CZGBB,1
5414-OFQCB,1
8552-OBVRU,1
2450-ZKEED,1
3413-DHLPB,1
7318-EIVKO,1
1226-JZNKR,1
6161-ERDGD,1
9822-OAOVB,1
6734-GMPVK,1
1247-QBVSH,1
5156-UMKOW,1
2573-GYRUU,1
3787-TRIAL,1
6114-TCFID,1
7649-PHJVR,1
3757-NJYBX,1
1846-XWOQN,1
2884-GBPFB,1
9308-ANMVE,1
9314-QDMDW,1
0013-SMEOE,1
9101-NTIXF,1
5498-IBWPI,1
0730-BGQGF,1
2712-SYWAY,1
6993-YGFJV,1
9570-KYEUA,1
6650-BWFRT,1
3771-PZOBW,1
5136-KCKGI,1
8231-BSWXX,1
6486-LHTMA,1
0141-YEAYS,1
4307-KWMXE,1
8982-NHAVY,1
9898-KZQDZ,1
9621-OUPYD,1
7021-XSNYE,1
1623-NLDOT,1
6901-GOGZG,1
3503-TYDAY,1
3275-RHRNE,1
6619-RPLQZ,1
8835-VSDSE,1
7548-SEPYI,1
2929-ERCFZ,1
5197-PYEPU,1
0310-SUCIN,1
7623-HKYRK,1
1089-HDMKP,1
5141-ZUVBH,1
7176-WIONM,1
7389-KBFIT,1
3722-WPXTK,1
4083-BFNYK,1
0235-KGSLC,1
7268-IGMFD,1
8499-BRXTD,1
3097-PYWXL,1
3211-ILJTT,1
3113-IWHLC,1
9121-PHQSR,1
4981-FLTMF,1
5499-ECUTN,1
2809-ILCYT,1
1104-FEJAM,1
2972-YDYUW,1
4238-JSSWH,1
0869-PAPRP,1
2266-SJNAT,1
2774-LVQUS,1
4559-UWIHT,1
8949-JTMAY,1
1306-RPWXZ,1
9776-OJUZI,1
1187-WILMM,1
7928-VJYAB,1
6463-HHXJR,1
6770-UAYGJ,1
9367-OIUXP,1
2577-GVSIL,1
8197-BFWVU,1
9154-QDGTH,1
4612-THJBS,1
4277-BWBML,1
4094-NSEDU,1
0234-TEVTT,1
4373-VVHQL,1
7989-AWGEH,1
5103-MHMHY,1
7064-JHXCE,1
2616-UUTFK,1
6974-DAFLI,1
9251-WNSOD,1
3450-WXOAT,1
5067-WJEUN,1
9424-CMPOG,1
2789-HQBOU,1
3981-QSVQI,1
9755-JHNMN,1
8739-XNIKG,1
9548-ZMVTX,1
2683-JXWQQ,1
7089-RKVSZ,1
0020-INWCK,1
7874-ECPQJ,1
9796-MVYXX,1
2637-FKFSY,1
1552-AAGRX,1
4304-TSPVK,1
3186-AJIEK,1
